player_key,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,rosterstatus,games_played_current_season_flag,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,draft_date
1627774,Jake,Layman,Jake Layman,"Layman, Jake",J. Layman,jake-layman,1994-03-07T00:00:00,Maryland,USA,Maryland/USA,203.2,209.0,7,10.0,Inactive,N,jake_layman,2016,2021,Y,Y,Y,2016,2,47,N,2016-06-23
1627779,Marcus,Paige,Marcus Paige,"Paige, Marcus",M. Paige,marcus-paige,1993-09-11T00:00:00,North Carolina,USA,North Carolina/USA,182.88,164.0,2,4.0,Inactive,N,marcus_paige,2017,2017,Y,Y,Y,2016,2,55,N,2016-06-23
1627744,Brice,Johnson,Brice Johnson,"Johnson, Brice",B. Johnson,brice-johnson,1994-06-27T00:00:00,North Carolina,USA,North Carolina/USA,208.28,230.0,2,,Inactive,N,brice_johnson,2016,2017,Y,Y,Y,2016,1,25,N,2016-06-23
1628681,Rodney,Purvis,Rodney Purvis,"Purvis, Rodney",R. Purvis,rodney-purvis,1994-02-14T00:00:00,Connecticut,USA,Connecticut/USA,193.04,205.0,2,15.0,Inactive,N,rodney_purvis,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
203933,T.J.,Warren,T.J. Warren,"Warren, T.J.",T. Warren,tj-warren,1993-09-05T00:00:00,North Carolina State,USA,North Carolina State/USA,203.2,220.0,10,24.0,Inactive,Y,tj_warren,2014,2023,Y,Y,Y,2014,1,14,N,2014-06-26
1626147,Justin,Anderson,Justin Anderson,"Anderson, Justin",J. Anderson,justin-anderson,1993-11-19T00:00:00,Virginia,USA,Virginia/USA,195.57999999999998,231.0,7,,Inactive,N,justin_anderson,2015,2021,Y,Y,Y,2015,1,21,N,2015-06-25
1628463,Tyler,Cavanaugh,Tyler Cavanaugh,"Cavanaugh, Tyler",T. Cavanaugh,tyler-cavanaugh,1994-02-09T00:00:00,George Washington,USA,George Washington/USA,205.74,238.0,3,34.0,Inactive,N,tyler_cavanaugh,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
204098,Xavier,Munford,Xavier Munford,"Munford, Xavier",X. Munford,xavier-munford,1992-06-01T00:00:00,Rhode Island,USA,Rhode Island/USA,193.04,173.0,2,0.0,Inactive,N,xavier_munford,2015,2017,Y,Y,Y,2014,,,N,2014-06-26
1627762,Joel,Bolomboy,Joel Bolomboy,"Bolomboy, Joel",J. Bolomboy,joel-bolomboy,1994-01-28T00:00:00,Weber State,Ukraine,Weber State/Ukraine,205.74,235.0,2,,Inactive,N,joel_bolomboy,2016,2017,Y,Y,Y,2016,2,52,N,2016-06-23
1626154,RJ,Hunter,RJ Hunter,"Hunter, RJ",R. Hunter,rj-hunter,1993-10-24T00:00:00,Georgia State,USA,Georgia State/USA,195.57999999999998,185.0,5,28.0,Inactive,N,rj_hunter,2015,2018,Y,Y,Y,2015,1,28,N,2015-06-25
1628429,Charles,Cooke,Charles Cooke,"Cooke, Charles",C. Cooke,charles-cooke,1994-07-01T00:00:00,Dayton,USA,Dayton/USA,195.57999999999998,196.0,2,4.0,Inactive,N,charles_cooke,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,198.12,218.0,9,12.0,Active,Y,taurean_prince,2016,2025,Y,Y,Y,2016,1,12,N,2016-06-23
1628513,Naz,Mitrou-Long,Naz Mitrou-Long,"Mitrou-Long, Naz",N. Mitrou-Long,naz-mitrou-long,1993-08-03T00:00:00,Iowa State,Canada,Iowa State/Canada,190.5,218.0,4,15.0,Inactive,N,naz_mitrou-long,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1627777,Georges,Niang,Georges Niang,"Niang, Georges",G. Niang,georges-niang,1993-06-17T00:00:00,Iowa State,USA,Iowa State/USA,198.12,230.0,9,31.0,Active,N,georges_niang,2016,2025,Y,Y,Y,2016,2,50,N,2016-06-23
1628510,Andrew,White III,Andrew White III,"White III, Andrew",A. White III,andrew-white-iii,1993-06-16T00:00:00,Syracuse,USA,Syracuse/USA,200.66,210.0,2,4.0,Inactive,N,andrew_white,2017,2017,Y,Y,Y,2017,,,N,2017-06-22
1627741,Buddy,Hield,Buddy Hield,"Hield, Buddy",B. Hield,buddy-hield,1992-12-17T00:00:00,Oklahoma,Bahamas,Oklahoma/Bahamas,193.04,220.0,9,7.0,Active,Y,buddy_hield,2016,2025,N,Y,Y,2016,1,6,N,2016-06-23
203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,190.5,220.0,11,36.0,Active,Y,marcus_smart,2014,2025,Y,Y,Y,2014,1,6,N,2014-06-26
1628221,Gabe,York,Gabe York,"York, Gabe",G. York,gabe-york,1993-08-02T00:00:00,Arizona,USA,Arizona/USA,190.5,190.0,3,32.0,Inactive,N,gabe_york,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1627812,Yogi,Ferrell,Yogi Ferrell,"Ferrell, Yogi",Y. Ferrell,yogi-ferrell,1993-05-09T00:00:00,Indiana,USA,Indiana/USA,182.88,178.0,6,11.0,Inactive,N,yogi_ferrell,2016,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
203922,Glenn,Robinson III,Glenn Robinson III,"Robinson III, Glenn",G. Robinson III,glenn-robinson-iii,1994-01-08T00:00:00,Michigan,USA,Michigan/USA,198.12,222.0,8,,Inactive,N,glenn_robinson iii,2014,2020,Y,Y,Y,2014,2,40,N,2014-06-26
203917,Nik,Stauskas,Nik Stauskas,"Stauskas, Nik",N. Stauskas,nik-stauskas,1993-10-07T00:00:00,Michigan,Canada,Michigan/Canada,198.12,207.0,7,13.0,Inactive,N,nik_stauskas,2014,2021,Y,Y,Y,2014,1,8,N,2014-06-26
1627747,Caris,LeVert,Caris LeVert,"LeVert, Caris",C. LeVert,caris-levert,1994-08-25T00:00:00,Michigan,USA,Michigan/USA,200.66,205.0,9,8.0,Active,Y,caris_levert,2016,2025,N,Y,Y,2016,1,20,N,2016-06-23
1627853,Ryan,Arcidiacono,Ryan Arcidiacono,"Arcidiacono, Ryan",R. Arcidiacono,ryan-arcidiacono,1994-03-26T00:00:00,Villanova,USA,Villanova/USA,190.5,195.0,7,,Inactive,N,ryan_arcidiacono,2017,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1628493,Mangok,Mathiang,Mangok Mathiang,"Mathiang, Mangok",M. Mathiang,mangok-mathiang,1992-10-08T00:00:00,Louisville,Australia,Louisville/Australia,208.28,230.0,1,9.0,Inactive,N,mangok_mathiang,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1626149,Montrezl,Harrell,Montrezl Harrell,"Harrell, Montrezl",M. Harrell,montrezl-harrell,1994-01-26T00:00:00,Louisville,USA,Louisville/USA,200.66,240.0,9,5.0,Inactive,N,montrezl_harrell,2015,2022,Y,Y,Y,2015,2,32,N,2015-06-25
203924,Jerami,Grant,Jerami Grant,"Grant, Jerami",J. Grant,jerami-grant,1994-03-12T00:00:00,Syracuse,USA,Syracuse/USA,200.66,213.0,11,9.0,Active,Y,jerami_grant,2014,2025,N,Y,Y,2014,2,39,N,2014-06-26
1627739,Kris,Dunn,Kris Dunn,"Dunn, Kris",K. Dunn,kris-dunn,1994-03-18T00:00:00,Providence,USA,Providence/USA,190.5,205.0,9,8.0,Active,Y,kris_dunn,2016,2025,Y,Y,Y,2016,1,5,N,2016-06-23
1628422,Damyean,Dotson,Damyean Dotson,"Dotson, Damyean",D. Dotson,damyean-dotson,1994-05-06T00:00:00,Houston,USA,Houston/USA,195.57999999999998,210.0,5,,Inactive,N,damyean_dotson,2017,2021,Y,Y,Y,2017,2,44,N,2017-06-22
1627863,Danuel,House Jr.,Danuel House Jr.,"House Jr., Danuel",D. House Jr.,danuel-house-jr,1993-06-07T00:00:00,Texas A&M,USA,Texas A&M/USA,198.12,220.0,8,,Inactive,N,danuel_house,2016,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1626155,Sam,Dekker,Sam Dekker,"Dekker, Sam",S. Dekker,sam-dekker,1994-05-06T00:00:00,Wisconsin,USA,Wisconsin/USA,203.2,219.0,5,,Inactive,N,sam_dekker,2015,2021,Y,Y,Y,2015,1,18,N,2015-06-25
1627832,Fred,VanVleet,Fred VanVleet,"VanVleet, Fred",F. VanVleet,fred-vanvleet,1994-02-25T00:00:00,Wichita State,USA,Wichita State/USA,182.88,197.0,9,5.0,Active,N,fred_vanvleet,2016,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
203500,Steven,Adams,Steven Adams,"Adams, Steven",S. Adams,steven-adams,1993-07-20T00:00:00,Pittsburgh,New Zealand,Pittsburgh/New Zealand,210.82,265.0,12,12.0,Active,Y,steven_adams,2013,2025,N,Y,Y,2013,1,12,N,2013-06-27
1626187,Michael,Frazier II,Michael Frazier II,"Frazier II, Michael",M. Frazier II,michael-frazier-ii,1994-03-08T00:00:00,Florida,USA,Florida/USA,190.5,200.0,2,21.0,Inactive,N,michael_frazier,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1627885,Shaquille,Harrison,Shaquille Harrison,"Harrison, Shaquille",S. Harrison,shaquille-harrison,1993-10-06T00:00:00,Tulsa,USA,Tulsa/USA,193.04,195.0,7,,Inactive,N,shaquille_harrison,2017,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
203457,Nerlens,Noel,Nerlens Noel,"Noel, Nerlens",N. Noel,nerlens-noel,1994-04-10T00:00:00,Kentucky,USA,Kentucky/USA,208.28,220.0,10,,Inactive,N,nerlens_noel,2013,2022,N,Y,Y,2013,1,6,N,2013-06-27
1626161,Willie,Cauley-Stein,Willie Cauley-Stein,"Cauley-Stein, Willie",W. Cauley-Stein,willie-cauley-stein,1993-08-18T00:00:00,Kentucky,USA,Kentucky/USA,213.36,240.0,8,0.0,Inactive,N,willie_cauley-stein,2015,2022,Y,Y,Y,2015,1,6,N,2015-06-25
1627816,Alex,Poythress,Alex Poythress,"Poythress, Alex",A. Poythress,alex-poythress,1993-09-06T00:00:00,Kentucky,USA,Kentucky/USA,205.74,235.0,4,22.0,Inactive,N,alex_poythress,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1627936,Alex,Caruso,Alex Caruso,"Caruso, Alex",A. Caruso,alex-caruso,1994-02-28T00:00:00,Texas A&M,USA,Texas A&M/USA,195.57999999999998,186.0,8,9.0,Active,Y,alex_caruso,2017,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1628495,Milton,Doyle,Milton Doyle,"Doyle, Milton",M. Doyle,milton-doyle,1993-10-31T00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,193.04,180.0,2,14.0,Inactive,N,milton_doyle,2017,2017,Y,Y,Y,2017,,,N,2017-06-22
1626158,Richaun,Holmes,Richaun Holmes,"Holmes, Richaun",R. Holmes,richaun-holmes,1993-10-15T00:00:00,Bowling Green,USA,Bowling Green/USA,205.74,235.0,11,22.0,Inactive,N,richaun_holmes,2015,2024,Y,Y,Y,2015,2,37,N,2015-06-25
203937,Kyle,Anderson,Kyle Anderson,"Anderson, Kyle",K. Anderson,kyle-anderson,1993-09-20T00:00:00,UCLA,USA,UCLA/USA,203.2,230.0,11,2.0,Active,Y,kyle_anderson,2014,2025,Y,Y,Y,2014,1,30,N,2014-06-26
203498,Shabazz,Muhammad,Shabazz Muhammad,"Muhammad, Shabazz",S. Muhammad,shabazz-muhammad,1992-11-13T00:00:00,UCLA,USA,UCLA/USA,198.12,221.0,6,15.0,Inactive,N,shabazz_muhammad,2013,2017,Y,Y,Y,2013,1,14,N,2013-06-27
1628571,Erik,McCree,Erik McCree,"McCree, Erik",E. McCree,erik-mccree,1993-12-20T00:00:00,Louisiana Tech,USA,Louisiana Tech/USA,203.2,225.0,1,21.0,Inactive,N,erik_mccree,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1627854,Bryn,Forbes,Bryn Forbes,"Forbes, Bryn",B. Forbes,bryn-forbes,1993-07-23T00:00:00,Michigan State,USA,Michigan State/USA,187.96,205.0,7,,Inactive,N,bryn_forbes,2016,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
203518,Alex,Abrines,Alex Abrines,"Abrines, Alex",A. Abrines,alex-abrines,1993-08-01T00:00:00,FC Barcelona,Spain,FC Barcelona/Spain,198.12,200.0,3,,Inactive,N,alex_abrines,2016,2018,N,Y,Y,2013,2,32,N,2013-06-27
1626209,Mario,Hezonja,Mario Hezonja,"Hezonja, Mario",M. Hezonja,mario-hezonja,1995-02-25T00:00:00,FC Barcelona,Croatia,FC Barcelona/Croatia,203.2,220.0,6,44.0,Inactive,N,mario_hezonja,2015,2019,N,Y,Y,2015,1,5,N,2015-06-25
1626195,Willy,Hernangomez,Willy Hernangomez,"Hernangomez, Willy",W. Hernangomez,willy-hernangomez,1994-05-27T00:00:00,Cajasol Sevilla,Spain,Cajasol Sevilla/Spain,210.82,250.0,8,9.0,Inactive,N,willy_hernangomez,2016,2022,N,Y,Y,2015,2,35,N,2015-06-25
1627856,Matt,Costello,Matt Costello,"Costello, Matt",M. Costello,matt-costello,1993-08-05T00:00:00,Michigan State,USA,Michigan State/USA,208.28,240.0,2,10.0,Inactive,N,matt_costello,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
203914,Gary,Harris,Gary Harris,"Harris, Gary",G. Harris,gary-harris,1994-09-14T00:00:00,Michigan State,USA,Michigan State/USA,193.04,210.0,11,11.0,Active,Y,gary_harris,2014,2025,N,Y,Y,2014,1,19,N,2014-06-26
1627756,Denzel,Valentine,Denzel Valentine,"Valentine, Denzel",D. Valentine,denzel-valentine,1993-11-16T00:00:00,Michigan State,USA,Michigan State/USA,193.04,220.0,6,,Inactive,N,denzel_valentine,2016,2021,Y,Y,Y,2016,1,14,N,2016-06-23
1627982,Josh,Gray,Josh Gray,"Gray, Josh",J. Gray,josh-gray,1993-09-09T00:00:00,Louisiana State,USA,Louisiana State/USA,182.88,180.0,3,5.0,Inactive,N,josh_gray,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1627820,Tyrone,Wallace,Tyrone Wallace,"Wallace, Tyrone",T. Wallace,tyrone-wallace,1994-06-10T00:00:00,California,USA,California/USA,195.57999999999998,198.0,4,,Inactive,N,tyrone_wallace,2017,2021,Y,Y,Y,2016,2,60,N,2016-06-23
203497,Rudy,Gobert,Rudy Gobert,"Gobert, Rudy",R. Gobert,rudy-gobert,1992-06-26T00:00:00,Cholet,France,Cholet/France,215.9,258.0,12,27.0,Active,Y,rudy_gobert,2013,2025,Y,Y,Y,2013,1,27,N,2013-06-27
203507,Giannis,Antetokounmpo,Giannis Antetokounmpo,"Antetokounmpo, Giannis",G. Antetokounmpo,giannis-antetokounmpo,1994-12-06T00:00:00,Filathlitikos,Greece,Filathlitikos/Greece,210.82,243.0,12,34.0,Active,Y,giannis_antetokounmpo,2013,2025,N,Y,Y,2013,1,15,Y,2013-06-27
203512,Lucas,Nogueira,Lucas Nogueira,"Nogueira, Lucas",L. Nogueira,lucas-nogueira,1992-07-26T00:00:00,Estudiantes,Brazil,Estudiantes/Brazil,213.36,220.0,5,92.0,Inactive,N,lucas_nogueira,2014,2017,Y,Y,Y,2013,1,16,N,2013-06-27
1626253,Axel,Toupane,Axel Toupane,"Toupane, Axel",A. Toupane,axel-toupane,1992-07-23T00:00:00,Strasbourg IG,France,Strasbourg IG/France,200.66,210.0,4,66.0,Inactive,N,axel_toupane,2015,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630792,Malcolm,Hill,Malcolm Hill,"Hill, Malcolm",M. Hill,malcolm-hill,1995-10-26T00:00:00,Illinois,USA,Illinois/USA,198.12,220.0,3,33.0,Inactive,Y,malcolm_hill,2021,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629134,Kendrick,Nunn,Kendrick Nunn,"Nunn, Kendrick",K. Nunn,kendrick-nunn,1995-08-03T00:00:00,Oakland,USA,Oakland/USA,190.5,190.0,4,20.0,Inactive,N,kendrick_nunn,2018,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1628476,Derrick,Walton Jr.,Derrick Walton Jr.,"Walton Jr., Derrick",D. Walton Jr.,derrick-walton-jr,1995-04-03T00:00:00,Michigan,USA,Michigan/USA,182.88,185.0,3,,Inactive,N,derrick_walton_jr,2017,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
203953,Jabari,Parker,Jabari Parker,"Parker, Jabari",J. Parker,jabari-parker,1995-03-15T00:00:00,Duke,USA,Duke/USA,200.66,245.0,8,,Inactive,N,jabari_parker,2014,2021,N,Y,Y,2014,1,2,N,2014-06-26
1628400,Semi,Ojeleye,Semi Ojeleye,"Ojeleye, Semi",S. Ojeleye,semi-ojeleye,1994-12-05T00:00:00,Southern Methodist,USA,Southern Methodist/USA,198.12,240.0,5,,Inactive,N,semi_ojeleye,2017,2021,N,Y,Y,2017,2,37,N,2017-06-22
1628425,Sterling,Brown,Sterling Brown,"Brown, Sterling",S. Brown,sterling-brown,1995-02-10T00:00:00,Southern Methodist,USA,Southern Methodist/USA,195.57999999999998,219.0,6,,Inactive,N,sterling_brown,2017,2022,Y,Y,Y,2017,2,46,N,2017-06-22
1628500,Ben,Moore,Ben Moore,"Moore, Ben",B. Moore,ben-moore,1995-05-13T00:00:00,Southern Methodist,USA,Southern Methodist/USA,203.2,220.0,2,26.0,Inactive,N,ben_moore,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629164,Brandon,Goodwin,Brandon Goodwin,"Goodwin, Brandon",B. Goodwin,brandon-goodwin,1995-10-02T00:00:00,Florida Gulf Coast,USA,Florida Gulf Coast/USA,182.88,180.0,5,0.0,Inactive,N,brandon_goodwin,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1628778,Paul,Watson,Paul Watson,"Watson, Paul",P. Watson,paul-watson,1994-12-30T00:00:00,Fresno State,USA,Fresno State/USA,198.12,210.0,4,,Inactive,N,paul_watson,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1626174,Christian,Wood,Christian Wood,"Wood, Christian",C. Wood,christian-wood,1995-09-27T00:00:00,UNLV,USA,UNLV/USA,203.2,214.0,9,35.0,Inactive,N,christian_wood,2015,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629147,Joe,Chealey,Joe Chealey,"Chealey, Joe",J. Chealey,joe-chealey,1995-11-01T00:00:00,College of Charleston,USA,College of Charleston/USA,193.04,190.0,2,,Inactive,N,joe_chealey,2018,2019,Y,Y,Y,2018,,,N,2018-06-21
1628432,Davon,Reed,Davon Reed,"Reed, Davon",D. Reed,davon-reed,1995-06-11T00:00:00,Miami,USA,Miami/USA,195.57999999999998,206.0,4,,Inactive,N,davon_reed,2017,2022,Y,Y,Y,2017,2,32,N,2017-06-22
1627743,Demetrius,Jackson,Demetrius Jackson,"Jackson, Demetrius",D. Jackson,demetrius-jackson,1994-09-07T00:00:00,Notre Dame,USA,Notre Dame/USA,185.42,201.0,4,,Inactive,N,demetrius_jackson,2016,2018,Y,Y,Y,2016,2,45,N,2016-06-23
1628503,Jamel,Artis,Jamel Artis,"Artis, Jamel",J. Artis,jamel-artis,1993-01-12T00:00:00,Pittsburgh,USA,Pittsburgh/USA,200.66,213.0,2,0.0,Inactive,N,jamel_artis,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629168,BJ,Johnson,BJ Johnson,"Johnson, BJ",B. Johnson,bj-johnson,1995-12-21T00:00:00,La Salle,USA,La Salle/USA,198.12,200.0,3,,Inactive,N,bj_johnson,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
203898,Tyler,Ennis,Tyler Ennis,"Ennis, Tyler",T. Ennis,tyler-ennis,1994-08-24T00:00:00,Syracuse,Canada,Syracuse/Canada,190.5,194.0,4,10.0,Inactive,N,tyler_ennis,2014,2017,Y,Y,Y,2014,1,18,N,2014-06-26
1628985,Devon,Hall,Devon Hall,"Hall, Devon",D. Hall,devon-hall,1995-07-07T00:00:00,Virginia,USA,Virginia/USA,195.57999999999998,215.0,2,14.0,Inactive,N,devon_hall,2019,2019,Y,Y,Y,2018,2,53,N,2018-06-21
1628405,Johnathan,Motley,Johnathan Motley,"Motley, Johnathan",J. Motley,johnathan-motley,1995-05-04T00:00:00,Baylor,USA,Baylor/USA,203.2,230.0,4,15.0,Inactive,N,johnathan_motley,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1630688,Ish,Wainright,Ish Wainright,"Wainright, Ish",I. Wainright,ish-wainright,1994-09-12T00:00:00,Baylor,USA,Baylor/USA,195.57999999999998,250.0,4,12.0,Inactive,N,ish_wainright,2021,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1629744,Matt,Thomas,Matt Thomas,"Thomas, Matt",M. Thomas,matt-thomas,1994-08-04T00:00:00,Iowa State,USA,Iowa State/USA,190.5,190.0,4,21.0,Inactive,N,matt_thomas,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1628412,Frank,Mason III,Frank Mason III,"Mason III, Frank",F. Mason III,frank-mason-iii,1994-04-03T00:00:00,Kansas,USA,Kansas/USA,180.34,190.0,5,,Inactive,N,frank_mason,2017,2020,Y,Y,Y,2017,2,34,N,2017-06-22
203954,Joel,Embiid,Joel Embiid,"Embiid, Joel",J. Embiid,joel-embiid,1994-03-16T00:00:00,Kansas,Cameroon,Kansas/Cameroon,213.36,280.0,9,21.0,Active,Y,joel_embiid,2014,2025,N,Y,Y,2014,1,3,N,2014-06-26
203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,198.12,197.0,11,22.0,Active,Y,andrew_wiggins,2014,2025,N,Y,Y,2014,1,1,N,2014-06-26
1627819,Isaiah,Taylor,Isaiah Taylor,"Taylor, Isaiah",I. Taylor,isaiah-taylor,1994-07-11T00:00:00,Texas,USA,Texas/USA,190.5,170.0,3,22.0,Inactive,N,isaiah_taylor,2016,2017,Y,Y,Y,2016,,,N,2016-06-23
1629126,Deonte,Burton,Deonte Burton,"Burton, Deonte",D. Burton,deonte-burton,1994-01-31T00:00:00,Iowa State,USA,Iowa State/USA,193.04,240.0,4,,Inactive,N,deonte_burton,2018,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1628502,Nigel,Hayes-Davis,Nigel Hayes-Davis,"Hayes-Davis, Nigel",N. Hayes-Davis,nigel-hayes-davis,1994-12-16T00:00:00,Wisconsin,USA,Wisconsin/USA,200.66,254.0,1,21.0,Active,Y,nigel_hayes,2017,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1627761,DeAndre',Bembry,DeAndre' Bembry,"Bembry, DeAndre'",D. Bembry,deandre-bembry,1994-07-04T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,195.57999999999998,210.0,6,,Inactive,N,deandre'_bembry,2016,2021,Y,Y,Y,2016,1,21,N,2016-06-23
1628404,Josh,Hart,Josh Hart,"Hart, Josh",J. Hart,josh-hart,1995-03-06T00:00:00,Villanova,USA,Villanova/USA,195.57999999999998,215.0,8,3.0,Active,Y,josh_hart,2017,2025,Y,Y,Y,2017,1,30,N,2017-06-22
1628021,David,Nwaba,David Nwaba,"Nwaba, David",D. Nwaba,david-nwaba,1993-01-14T00:00:00,Cal Poly-Obispo,USA,Cal Poly/USA,195.57999999999998,219.0,7,2.0,Inactive,N,david_nwaba,2016,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
1627770,Kay,Felder,Kay Felder,"Felder, Kay",K. Felder,kay-felder,1995-03-29T00:00:00,Oakland,USA,Oakland/USA,175.26,176.0,3,22.0,Inactive,N,kay_felder,2016,2017,Y,Y,Y,2016,2,54,N,2016-06-23
1628409,Alec,Peters,Alec Peters,"Peters, Alec",A. Peters,alec-peters,1995-04-13T00:00:00,Valparaiso,USA,Valparaiso/USA,205.74,235.0,1,25.0,Inactive,N,alec_peters,2017,2017,Y,Y,Y,2017,2,54,N,2017-06-22
1626166,Cameron,Payne,Cameron Payne,"Payne, Cameron",C. Payne,cameron-payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,190.5,183.0,11,1.0,Inactive,Y,cameron_payne,2015,2024,Y,Y,Y,2015,1,14,N,2015-06-25
1628499,Antonius,Cleveland,Antonius Cleveland,"Cleveland, Antonius",A. Cleveland,antonius-cleveland,1994-02-02T00:00:00,S.E. Missouri,USA,Southeast Missouri/USA,195.57999999999998,195.0,3,3.0,Inactive,N,antonius_cleveland,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,
203932,Aaron,Gordon,Aaron Gordon,"Gordon, Aaron",A. Gordon,aaron-gordon,1995-09-16T00:00:00,Arizona,USA,Arizona/USA,203.2,235.0,11,32.0,Active,Y,aaron_gordon,2014,2025,N,Y,Y,2014,1,4,N,2014-06-26
1626178,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,"Hollis-Jefferson, Rondae",R. Hollis-Jefferson,rondae-hollis-jefferson,1995-01-03T00:00:00,Arizona,USA,Arizona/USA,198.12,217.0,7,2.0,Inactive,N,rondae_hollis-jefferson,2015,2020,N,Y,Y,2015,1,23,N,2015-06-25
1628444,Jabari,Bird,Jabari Bird,"Bird, Jabari",J. Bird,jabari-bird,1994-07-03T00:00:00,California,USA,California/USA,198.12,198.0,2,26.0,Inactive,N,jabari_bird,2017,2017,Y,Y,Y,2017,2,56,N,2017-06-22
1628994,George,King,George King,"King, George",G. King,george-king,1994-01-15T00:00:00,University of Colorado Boulder,USA,Colorado Boulder/USA,198.12,220.0,2,,Inactive,N,george_king,2018,2021,Y,Y,Y,2018,2,59,N,2018-06-21
1628395,Jordan,Bell,Jordan Bell,"Bell, Jordan",J. Bell,jordan-bell,1995-01-07T00:00:00,Oregon,USA,Oregon/USA,200.66,216.0,6,,Inactive,N,jordan_bell,2017,2021,Y,Y,Y,2017,2,38,N,2017-06-22
203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,zach-lavine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,195.57999999999998,200.0,11,8.0,Active,Y,zach_lavine,2014,2025,N,Y,Y,2014,1,13,N,2014-06-26
1626153,Delon,Wright,Delon Wright,"Wright, Delon",D. Wright,delon-wright,1992-04-26T00:00:00,Utah,USA,Utah/USA,195.57999999999998,185.0,11,0.0,Inactive,Y,delon_wright,2015,2024,Y,Y,Y,2015,1,20,N,2015-06-25
1628430,Nigel,Williams-Goss,Nigel Williams-Goss,"Williams-Goss, Nigel",N. Williams-Goss,nigel-williams-goss,1994-09-16T00:00:00,Gonzaga,USA,Gonzaga/USA,187.96,190.0,2,0.0,Inactive,N,nigel_williams-goss,2019,2019,Y,Y,Y,2017,2,55,N,2017-06-22
1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,bobby-portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,205.74,250.0,10,9.0,Active,Y,bobby_portis,2015,2025,Y,Y,Y,2015,1,22,N,2015-06-25
