,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
391,1627820,Tyrone,Wallace,Tyrone Wallace,"Wallace, Tyrone",T. Wallace,tyrone-wallace,1994-06-10T00:00:00,California,USA,California/USA,6-5,198,4,,Guard,Inactive,N,0,,,,,tyrone_wallace,2017,2021,Y,Y,Y,2016,2,60,N
392,203497,Rudy,Gobert,Rudy Gobert,"Gobert, Rudy",R. Gobert,rudy-gobert,1992-06-26T00:00:00,Cholet,France,Cholet/France,7-1,258,12,27.0,Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,rudy_gobert,2013,2025,Y,Y,Y,2013,1,27,N
393,203507,Giannis,Antetokounmpo,Giannis Antetokounmpo,"Antetokounmpo, Giannis",G. Antetokounmpo,giannis-antetokounmpo,1994-12-06T00:00:00,Filathlitikos,Greece,Filathlitikos/Greece,6-11,243,12,34.0,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,giannis_antetokounmpo,2013,2025,N,Y,Y,2013,1,15,Y
394,203512,Lucas,Nogueira,Lucas Nogueira,"Nogueira, Lucas",L. Nogueira,lucas-nogueira,1992-07-26T00:00:00,Estudiantes,Brazil,Estudiantes/Brazil,7-0,220,5,92.0,Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,lucas_nogueira,2014,2017,Y,Y,Y,2013,1,16,N
395,1626253,Axel,Toupane,Axel Toupane,"Toupane, Axel",A. Toupane,axel-toupane,1992-07-23T00:00:00,Strasbourg IG,France,Strasbourg IG/France,6-7,210,4,66.0,Guard-Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,axel_toupane,2015,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
396,1630792,Malcolm,Hill,Malcolm Hill,"Hill, Malcolm",M. Hill,malcolm-hill,1995-10-26T00:00:00,Illinois,USA,Illinois/USA,6-6,220,3,33.0,Forward,Inactive,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,malcolm_hill,2021,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
397,1629134,Kendrick,Nunn,Kendrick Nunn,"Nunn, Kendrick",K. Nunn,kendrick-nunn,1995-08-03T00:00:00,Oakland,USA,Oakland/USA,6-3,190,4,20.0,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,kendrick_nunn,2018,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
398,1628476,Derrick,Walton Jr.,Derrick Walton Jr.,"Walton Jr., Derrick",D. Walton Jr.,derrick-walton-jr,1995-04-03T00:00:00,Michigan,USA,Michigan/USA,6-0,185,3,,Guard,Inactive,N,0,,,,,derrick_walton_jr,2017,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
399,203953,Jabari,Parker,Jabari Parker,"Parker, Jabari",J. Parker,jabari-parker,1995-03-15T00:00:00,Duke,USA,Duke/USA,6-7,245,8,,Forward,Inactive,N,0,,,,,jabari_parker,2014,2021,N,Y,Y,2014,1,2,N
400,1628400,Semi,Ojeleye,Semi Ojeleye,"Ojeleye, Semi",S. Ojeleye,semi-ojeleye,1994-12-05T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-6,240,5,,Forward,Inactive,N,0,,,,,semi_ojeleye,2017,2021,N,Y,Y,2017,2,37,N
401,1628425,Sterling,Brown,Sterling Brown,"Brown, Sterling",S. Brown,sterling-brown,1995-02-10T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-5,219,6,,Guard-Forward,Inactive,N,0,,,,,sterling_brown,2017,2022,Y,Y,Y,2017,2,46,N
402,1628500,Ben,Moore,Ben Moore,"Moore, Ben",B. Moore,ben-moore,1995-05-13T00:00:00,Southern Methodist,USA,Southern Methodist/USA,6-8,220,2,26.0,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,ben_moore,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
403,1629164,Brandon,Goodwin,Brandon Goodwin,"Goodwin, Brandon",B. Goodwin,brandon-goodwin,1995-10-02T00:00:00,Florida Gulf Coast,USA,Florida Gulf Coast/USA,6-0,180,5,0.0,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,brandon_goodwin,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
404,1628778,Paul,Watson,Paul Watson,"Watson, Paul",P. Watson,paul-watson,1994-12-30T00:00:00,Fresno State,USA,Fresno State/USA,6-6,210,4,,Guard,Inactive,N,0,,,,,paul_watson,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
405,1626174,Christian,Wood,Christian Wood,"Wood, Christian",C. Wood,christian-wood,1995-09-27T00:00:00,UNLV,USA,UNLV/USA,6-8,214,9,35.0,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,christian_wood,2015,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
406,1629147,Joe,Chealey,Joe Chealey,"Chealey, Joe",J. Chealey,joe-chealey,1995-11-01T00:00:00,College of Charleston,USA,College of Charleston/USA,6-4,190,2,,Guard,Inactive,N,0,,,,,joe_chealey,2018,2019,Y,Y,Y,2018,,,N
407,1628432,Davon,Reed,Davon Reed,"Reed, Davon",D. Reed,davon-reed,1995-06-11T00:00:00,Miami,USA,Miami/USA,6-5,206,4,,Guard,Inactive,N,0,,,,,davon_reed,2017,2022,Y,Y,Y,2017,2,32,N
408,1627743,Demetrius,Jackson,Demetrius Jackson,"Jackson, Demetrius",D. Jackson,demetrius-jackson,1994-09-07T00:00:00,Notre Dame,USA,Notre Dame/USA,6-1,201,4,,Guard,Inactive,N,0,,,,,demetrius_jackson,2016,2018,Y,Y,Y,2016,2,45,N
409,1628503,Jamel,Artis,Jamel Artis,"Artis, Jamel",J. Artis,jamel-artis,1993-01-12T00:00:00,Pittsburgh,USA,Pittsburgh/USA,6-7,213,2,0.0,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,jamel_artis,2017,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
410,1629168,BJ,Johnson,BJ Johnson,"Johnson, BJ",B. Johnson,bj-johnson,1995-12-21T00:00:00,La Salle,USA,La Salle/USA,6-6,200,3,,Forward,Inactive,N,0,,,,,bj_johnson,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
411,203898,Tyler,Ennis,Tyler Ennis,"Ennis, Tyler",T. Ennis,tyler-ennis,1994-08-24T00:00:00,Syracuse,Canada,Syracuse/Canada,6-3,194,4,10.0,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,tyler_ennis,2014,2017,Y,Y,Y,2014,1,18,N
412,1628985,Devon,Hall,Devon Hall,"Hall, Devon",D. Hall,devon-hall,1995-07-07T00:00:00,Virginia,USA,Virginia/USA,6-5,215,2,14.0,Guard,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,devon_hall,2019,2019,Y,Y,Y,2018,2,53,N
413,1628405,Johnathan,Motley,Johnathan Motley,"Motley, Johnathan",J. Motley,johnathan-motley,1995-05-04T00:00:00,Baylor,USA,Baylor/USA,6-8,230,4,15.0,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,LA,johnathan_motley,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
414,1630688,Ish,Wainright,Ish Wainright,"Wainright, Ish",I. Wainright,ish-wainright,1994-09-12T00:00:00,Baylor,USA,Baylor/USA,6-5,250,4,12.0,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,ish_wainright,2021,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
415,1629744,Matt,Thomas,Matt Thomas,"Thomas, Matt",M. Thomas,matt-thomas,1994-08-04T00:00:00,Iowa State,USA,Iowa State/USA,6-3,190,4,21.0,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,matt_thomas,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
416,1628412,Frank,Mason III,Frank Mason III,"Mason III, Frank",F. Mason III,frank-mason-iii,1994-04-03T00:00:00,Kansas,USA,Kansas/USA,5-11,190,5,,Guard,Inactive,N,0,,,,,frank_mason,2017,2020,Y,Y,Y,2017,2,34,N
417,203954,Joel,Embiid,Joel Embiid,"Embiid, Joel",J. Embiid,joel-embiid,1994-03-16T00:00:00,Kansas,Cameroon,Kansas/Cameroon,7-0,280,9,21.0,Center-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,joel_embiid,2014,2025,N,Y,Y,2014,1,3,N
418,203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-6,197,11,22.0,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,andrew_wiggins,2014,2025,N,Y,Y,2014,1,1,N
419,1627819,Isaiah,Taylor,Isaiah Taylor,"Taylor, Isaiah",I. Taylor,isaiah-taylor,1994-07-11T00:00:00,Texas,USA,Texas/USA,6-3,170,3,22.0,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,isaiah_taylor,2016,2017,Y,Y,Y,2016,,,N
420,1629126,Deonte,Burton,Deonte Burton,"Burton, Deonte",D. Burton,deonte-burton,1994-01-31T00:00:00,Iowa State,USA,Iowa State/USA,6-4,240,4,,Guard-Forward,Inactive,N,0,,,,,deonte_burton,2018,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
421,1628502,Nigel,Hayes-Davis,Nigel Hayes-Davis,"Hayes-Davis, Nigel",N. Hayes-Davis,nigel-hayes-davis,1994-12-16T00:00:00,Wisconsin,USA,Wisconsin/USA,6-7,254,1,21.0,Forward,Active,Y,1610612756,Suns,PHX,suns,Phoenix,nigel_hayes,2017,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
422,1627761,DeAndre',Bembry,DeAndre' Bembry,"Bembry, DeAndre'",D. Bembry,deandre-bembry,1994-07-04T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-5,210,6,,Guard-Forward,Inactive,N,0,,,,,deandre'_bembry,2016,2021,Y,Y,Y,2016,1,21,N
423,1628404,Josh,Hart,Josh Hart,"Hart, Josh",J. Hart,josh-hart,1995-03-06T00:00:00,Villanova,USA,Villanova/USA,6-5,215,8,3.0,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,josh_hart,2017,2025,Y,Y,Y,2017,1,30,N
424,1628021,David,Nwaba,David Nwaba,"Nwaba, David",D. Nwaba,david-nwaba,1993-01-14T00:00:00,Cal Poly-Obispo,USA,Cal Poly/USA,6-5,219,7,2.0,Guard-Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,david_nwaba,2016,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
425,1627770,Kay,Felder,Kay Felder,"Felder, Kay",K. Felder,kay-felder,1995-03-29T00:00:00,Oakland,USA,Oakland/USA,5-9,176,3,22.0,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,kay_felder,2016,2017,Y,Y,Y,2016,2,54,N
426,1628409,Alec,Peters,Alec Peters,"Peters, Alec",A. Peters,alec-peters,1995-04-13T00:00:00,Valparaiso,USA,Valparaiso/USA,6-9,235,1,25.0,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,alec_peters,2017,2017,Y,Y,Y,2017,2,54,N
427,1626166,Cameron,Payne,Cameron Payne,"Payne, Cameron",C. Payne,cameron-payne,1994-08-08T00:00:00,Murray State,USA,Murray State/USA,6-3,183,11,1.0,Guard,Inactive,Y,1610612752,Knicks,NYK,knicks,New York,cameron_payne,2015,2024,Y,Y,Y,2015,1,14,N
428,1628499,Antonius,Cleveland,Antonius Cleveland,"Cleveland, Antonius",A. Cleveland,antonius-cleveland,1994-02-02T00:00:00,S.E. Missouri,USA,Southeast Missouri/USA,6-5,195,3,3.0,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,antonius_cleveland,2017,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
429,203932,Aaron,Gordon,Aaron Gordon,"Gordon, Aaron",A. Gordon,aaron-gordon,1995-09-16T00:00:00,Arizona,USA,Arizona/USA,6-8,235,11,32.0,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,aaron_gordon,2014,2025,N,Y,Y,2014,1,4,N
430,1626178,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,"Hollis-Jefferson, Rondae",R. Hollis-Jefferson,rondae-hollis-jefferson,1995-01-03T00:00:00,Arizona,USA,Arizona/USA,6-6,217,7,2.0,Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,rondae_hollis-jefferson,2015,2020,N,Y,Y,2015,1,23,N
431,1628444,Jabari,Bird,Jabari Bird,"Bird, Jabari",J. Bird,jabari-bird,1994-07-03T00:00:00,California,USA,California/USA,6-6,198,2,26.0,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,jabari_bird,2017,2017,Y,Y,Y,2017,2,56,N
432,1628994,George,King,George King,"King, George",G. King,george-king,1994-01-15T00:00:00,University of Colorado Boulder,USA,Colorado Boulder/USA,6-6,220,2,,Forward-Guard,Inactive,N,0,,,,,george_king,2018,2021,Y,Y,Y,2018,2,59,N
433,1628395,Jordan,Bell,Jordan Bell,"Bell, Jordan",J. Bell,jordan-bell,1995-01-07T00:00:00,Oregon,USA,Oregon/USA,6-7,216,6,,Forward,Inactive,N,0,,,,,jordan_bell,2017,2021,Y,Y,Y,2017,2,38,N
434,203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,zach-lavine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,6-5,200,11,8.0,Guard,Active,Y,1610612758,Kings,SAC,kings,Sacramento,zach_lavine,2014,2025,N,Y,Y,2014,1,13,N
435,1626153,Delon,Wright,Delon Wright,"Wright, Delon",D. Wright,delon-wright,1992-04-26T00:00:00,Utah,USA,Utah/USA,6-5,185,11,0.0,Guard,Inactive,Y,1610612752,Knicks,NYK,knicks,New York,delon_wright,2015,2024,Y,Y,Y,2015,1,20,N
436,1628430,Nigel,Williams-Goss,Nigel Williams-Goss,"Williams-Goss, Nigel",N. Williams-Goss,nigel-williams-goss,1994-09-16T00:00:00,Gonzaga,USA,Gonzaga/USA,6-2,190,2,0.0,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,nigel_williams-goss,2019,2019,Y,Y,Y,2017,2,55,N
437,1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,bobby-portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-9,250,10,9.0,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,bobby_portis,2015,2025,Y,Y,Y,2015,1,22,N
438,203923,James,Young,James Young,"Young, James",J. Young,james-young,1995-08-16T00:00:00,Kentucky,USA,Kentucky/USA,6-6,215,5,,Guard-Forward,Inactive,N,0,,,,,james_young,2014,2017,Y,Y,Y,2014,1,17,N
439,1626151,Aaron,Harrison,Aaron Harrison,"Harrison, Aaron",A. Harrison,aaron-harrison,1994-10-28T00:00:00,Kentucky,USA,Kentucky/USA,6-6,210,3,9.0,Guard,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,aaron_harrison,2015,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
440,1626150,Andrew,Harrison,Andrew Harrison,"Harrison, Andrew",A. Harrison,andrew-harrison,1994-10-28T00:00:00,Kentucky,USA,Kentucky/USA,6-6,213,4,,Guard,Inactive,N,0,,,,,andrew_harrison,2016,2018,Y,Y,Y,2015,2,44,N
441,203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-9,250,11,30.0,Forward-Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,julius_randle,2014,2025,N,Y,Y,2014,1,7,N
442,1626177,Dakari,Johnson,Dakari Johnson,"Johnson, Dakari",D. Johnson,dakari-johnson,1995-09-22T00:00:00,Kentucky,USA,Kentucky/USA,7-0,255,1,44.0,Center,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,dakari_johnson,2017,2017,Y,Y,Y,2015,2,48,N
443,1626185,Jarell,Martin,Jarell Martin,"Martin, Jarell",J. Martin,jarell-martin,1994-05-24T00:00:00,Louisiana State,USA,Louisiana State/USA,6-10,239,5,2.0,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,jarell_martin,2015,2018,Y,Y,Y,2015,1,25,N
444,1626175,Jordan,Mickey,Jordan Mickey,"Mickey, Jordan",J. Mickey,jordan-mickey,1994-07-09T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,235,4,25.0,Center-Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,jordan_mickey,2015,2017,Y,Y,Y,2015,2,33,N
445,1629140,Johnathan,Williams,Johnathan Williams,"Williams, Johnathan",J. Williams,johnathan-williams,1995-05-22T00:00:00,Gonzaga,USA,Gonzaga/USA,6-9,228,3,19.0,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,johnathan_williams,2018,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
446,1628414,Sindarius,Thornwell,Sindarius Thornwell,"Thornwell, Sindarius",S. Thornwell,sindarius-thornwell,1994-11-15T00:00:00,South Carolina,USA,South Carolina/USA,6-4,215,5,15.0,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LA,sindarius_thornwell,2017,2020,Y,Y,Y,2017,2,48,N
447,1627745,Damian,Jones,Damian Jones,"Jones, Damian",D. Jones,damian-jones,1995-06-30T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-10,245,9,30.0,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,damian_jones,2016,2023,Y,Y,Y,2016,1,30,N
448,1628436,Luke,Kornet,Luke Kornet,"Kornet, Luke",L. Kornet,luke-kornet,1995-07-15T00:00:00,Vanderbilt,USA,Vanderbilt/USA,7-1,250,8,7.0,Center-Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,luke_kornet,2017,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
449,1630209,Omer,Yurtseven,Omer Yurtseven,"Yurtseven, Omer",O. Yurtseven,omer-yurtseven,1998-06-19T00:00:00,Georgetown,Turkey,Georgetown/Turkey,6-11,275,4,77.0,Center,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,omer_yurtseven,2020,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
450,1628505,Troy,Caupain,Troy Caupain,"Caupain, Troy",T. Caupain,troy-caupain,1995-11-29T00:00:00,Cincinnati,USA,Cincinnati/USA,6-4,210,2,3.0,Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,troy_caupain,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
451,1628578,Amida,Brimah,Amida Brimah,"Brimah, Amida",A. Brimah,amida-brimah,1994-02-11T00:00:00,Connecticut,USA,Connecticut/USA,6-10,230,2,37.0,Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,amida_brimah,2020,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
452,1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190,10,2.0,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,terry_rozier,2015,2025,Y,Y,Y,2015,1,16,N
453,1628439,Isaiah,Hicks,Isaiah Hicks,"Hicks, Isaiah",I. Hicks,isaiah-hicks,1994-07-24T00:00:00,North Carolina,USA,North Carolina/USA,6-9,230,3,4.0,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,isaiah_hicks,2017,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
454,1628411,Wes,Iwundu,Wes Iwundu,"Iwundu, Wes",W. Iwundu,wes-iwundu,1994-12-20T00:00:00,Kansas State,USA,Kansas State/USA,6-6,195,6,,Forward,Inactive,N,0,,,,,wes_iwundu,2017,2021,Y,Y,Y,2017,2,33,N
455,203943,Noah,Vonleh,Noah Vonleh,"Vonleh, Noah",N. Vonleh,noah-vonleh,1995-08-24T00:00:00,Indiana,USA,Indiana/USA,6-10,257,8,,Forward,Inactive,N,0,,,,,noah_vonleh,2014,2022,Y,Y,Y,2014,1,9,N
456,1627786,Troy,Williams,Troy Williams,"Williams, Troy",T. Williams,troy-williams,1994-12-30T00:00:00,Indiana,USA,Indiana/USA,6-7,218,4,19.0,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,troy_williams,2016,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
457,1628401,Derrick,White,Derrick White,"White, Derrick",D. White,derrick-white,1994-07-02T00:00:00,Colorado,USA,Colorado/USA,6-4,190,8,9.0,Guard,Active,Y,1610612738,Celtics,BOS,celtics,Boston,derrick_white,2017,2025,Y,Y,Y,2017,1,29,N
458,1627821,James,Webb III,James Webb III,"Webb III, James",J. Webb III,james-webb-iii,1993-08-19T00:00:00,Boise State,USA,Boise State/USA,6-9,202,1,0.0,Forward,Inactive,N,1610612751,Nets,BKN,nets,Brooklyn,james_webb iii,2017,2017,Y,Y,Y,2016,,,N
459,203991,Clint,Capela,Clint Capela,"Capela, Clint",C. Capela,clint-capela,1994-05-18T00:00:00,Elan Chalon,Switzerland,Elan Chalon/Switzerland,6-10,256,11,30.0,Center,Active,Y,1610612745,Rockets,HOU,rockets,Houston,clint_capela,2014,2025,Y,Y,Y,2014,1,25,N
460,203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,thanasis-antetokounmpo,1992-07-18T00:00:00,Panathinaikos,Greece,Panathinaikos/Greece,6-7,219,6,43.0,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,thanasis_antetokounmpo,2015,2025,Y,Y,Y,2014,2,51,N
461,203998,Bruno,Caboclo,Bruno Caboclo,"Caboclo, Bruno",B. Caboclo,bruno-caboclo,1995-09-21T00:00:00,Pinheiros,Brazil,Pinheiros/Brazil,6-9,218,8,,Forward,Inactive,N,0,,,,,bruno_caboclo,2014,2020,Y,Y,Y,2014,1,20,N
462,1626245,Cristiano,Felicio,Cristiano Felicio,"Felicio, Cristiano",C. Felicio,cristiano-felicio,1992-07-07T00:00:00,Flamengo,Brazil,Flamengo/Brazil,6-11,270,7,6.0,Forward-Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,cristiano_felicio,2015,2020,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
463,1629055,Donte,Grantham,Donte Grantham,"Grantham, Donte",D. Grantham,donte-grantham,1995-03-19T00:00:00,Clemson,USA,Clemson/USA,6-8,215,2,15.0,Forward,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,donte_grantham,2018,2018,Y,Y,Y,2018,,,N
464,1641645,Xavier,Cooks,Xavier Cooks,"Cooks, Xavier",X. Cooks,xavier-cooks,1995-08-19T00:00:00,Winthrop,Australia,Winthrop/Australia,6-8,183,2,12.0,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,xavier_cooks,2022,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
465,1629091,Elijah,Bryant,Elijah Bryant,"Bryant, Elijah",E. Bryant,elijah-bryant,1995-04-19T00:00:00,Brigham Young,USA,Brigham Young/USA,6-5,210,2,3.0,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,elijah_bryant,2020,2020,N,Y,Y,Undrafted,Undrafted,Undrafted,N
466,1629109,Gary,Clark,Gary Clark,"Clark, Gary",G. Clark,gary-clark,1994-11-16T00:00:00,Cincinnati,USA,Cincinnati/USA,6-6,225,5,12.0,Forward,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,gary_clark,2018,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
467,1629103,Kelan,Martin,Kelan Martin,"Martin, Kelan",K. Martin,kelan-martin,1995-08-03T00:00:00,Butler,USA,Butler/USA,6-5,230,4,,Forward,Inactive,N,0,,,,,kelan_martin,2019,2021,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
468,1628984,Devonte',Graham,Devonte' Graham,"Graham, Devonte'",D. Graham,devonte-graham,1995-02-22T00:00:00,Kansas,USA,Kansas/USA,6-1,195,7,4.0,Guard,Inactive,Y,1610612759,Spurs,SAS,spurs,San Antonio,devonte_graham,2018,2023,Y,Y,Y,2018,2,34,N
469,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,"Mykhailiuk, Svi",S. Mykhailiuk,svi-mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205,7,10.0,Guard-Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,sviatoslav_mykhailiuk,2018,2025,Y,Y,Y,2018,2,47,N
470,1626162,Kelly,Oubre Jr.,Kelly Oubre Jr.,"Oubre Jr., Kelly",K. Oubre Jr.,kelly-oubre-jr,1995-12-09T00:00:00,Kansas,USA,Kansas/USA,6-8,203,10,9.0,Forward-Guard,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,kelly_oubre_jr,2015,2025,N,Y,Y,2015,1,15,N
471,1629026,Kenrich,Williams,Kenrich Williams,"Williams, Kenrich",K. Williams,kenrich-williams,1994-12-02T00:00:00,TCU,USA,TCU/USA,6-7,210,7,34.0,Guard-Forward,Active,N,1610612760,Thunder,OKC,thunder,Oklahoma City,kenrich_williams,2018,2025,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
472,1626167,Myles,Turner,Myles Turner,"Turner, Myles",M. Turner,myles-turner,1996-03-24T00:00:00,Texas,USA,Texas/USA,6-11,250,10,3.0,Center-Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,myles_turner,2015,2025,N,Y,Y,2015,1,11,N
473,1628975,Jevon,Carter,Jevon Carter,"Carter, Jevon",J. Carter,jevon-carter,1995-09-14T00:00:00,West Virginia,USA,West Virginia/USA,6-0,200,7,5.0,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,jevon_carter,2018,2025,Y,Y,Y,2018,2,32,N
474,1629672,Eric,Paschall,Eric Paschall,"Paschall, Eric",E. Paschall,eric-paschall,1996-11-04T00:00:00,Villanova,USA,Villanova/USA,6-6,255,4,0.0,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,eric_paschall,2019,2021,N,Y,Y,2019,2,41,N
475,1629139,Yuta,Watanabe,Yuta Watanabe,"Watanabe, Yuta",Y. Watanabe,yuta-watanabe,1994-10-13T00:00:00,George Washington,Japan,George Washington/Japan,6-9,215,7,18.0,Guard-Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,yuta_watanabe,2018,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
